Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
15500,Puget Sound Energy Inc,55700.0,Mint Farm Generating Station,WA,Cowlitz,CTG1,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,,,186.0,0.85,150,207,75,N, , ,OP,X,1.0,2008.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
40577,"American Mun Power-Ohio, Inc",55701.0,Fremont Energy Center,OH,Sandusky,CA01,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,FREMONTE,FREMONTE,358.7,0.85,345.1,345.1,127,N, , ,OP,X,1.0,2012.0, , ,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
40577,"American Mun Power-Ohio, Inc",55701.0,Fremont Energy Center,OH,Sandusky,CT01,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,FREMONTE,FREMONTE,190.4,0.85,170,170,95,N, , ,OP,X,1.0,2012.0, , ,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
40577,"American Mun Power-Ohio, Inc",55701.0,Fremont Energy Center,OH,Sandusky,CT02,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,FREMONTE,FREMONTE,190.4,0.85,170,170,95,N, , ,OP,X,1.0,2012.0, , ,N,Electric Utility,1.0,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
12685,Entergy Mississippi LLC,55706.0,Choctaw County,MS,Choctaw,CTG1,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,,,179.0,0.85,164,186,75,N, , ,OP,X,7.0,2003.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
12685,Entergy Mississippi LLC,55706.0,Choctaw County,MS,Choctaw,CTG2,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,,,179.0,0.85,164,186,75,N, , ,OP,X,7.0,2003.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
12685,Entergy Mississippi LLC,55706.0,Choctaw County,MS,Choctaw,CTG3,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,,,179.0,0.85,164,186,75,N, , ,OP,X,7.0,2003.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
12685,Entergy Mississippi LLC,55706.0,Choctaw County,MS,Choctaw,STG1,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,,,362.0,0.85,289,326,140,N, , ,OP,X,7.0,2003.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
1015,Austin Energy,55708.0,Nacogdoches Power,TX,Nacogdoches,STG4,Wood/Wood Waste Biomass,ST,,S,X,X,,,114.0,0.85,100,100,70,N, , ,OP,X,6.0,2012.0, , ,N,Electric Utility,1.0,X,WDS,OBS,,,,,PG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,N
61267,Springdale Energy LLC,55710.0,Allegheny Energy Units 3 4 & 5,PA,Allegheny,UNT3,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,,,184.0,0.9,182.1,202.4,128,N, , ,OP,X,7.0,2003.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
61267,Springdale Energy LLC,55710.0,Allegheny Energy Units 3 4 & 5,PA,Allegheny,UNT4,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,,,184.0,0.9,181.6,202.8,128,N, , ,OP,X,7.0,2003.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
61267,Springdale Energy LLC,55710.0,Allegheny Energy Units 3 4 & 5,PA,Allegheny,UNT5,Natural Gas Fired Combined Cycle,CA,CC1,S,N,X,,,188.0,0.9,198.8,178.5,127,N, , ,OP,X,7.0,2003.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
807,Arkansas Electric Coop Corp,55714.0,Magnet Cove,AR,Hot Spring,GT1,Natural Gas Fired Combined Cycle,CT,MC1,S,X,N,EAI.CC.AECCMGV,EIA,242.0,0.9,208.1,227.5,142,N, , ,OP,X,7.0,2005.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,
807,Arkansas Electric Coop Corp,55714.0,Magnet Cove,AR,Hot Spring,GT2,Natural Gas Fired Combined Cycle,CT,MC1,S,X,N,EAI.CC.AECCMGV,EIA,242.0,0.9,208.1,227.5,142,N, , ,OP,X,1.0,2006.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,
807,Arkansas Electric Coop Corp,55714.0,Magnet Cove,AR,Hot Spring,ST1,Natural Gas Fired Combined Cycle,CA,MC1,S,Y,X,EAI.CC.AECCMGV,EIA,262.0,0.9,225.3,246.3,83,N, , ,OP,X,7.0,2005.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,
5109,DTE Electric Company,55718.0,Dean,MI,St Clair,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.85,78,96,50,N, , ,OP,X,6.0,2002.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
5109,DTE Electric Company,55718.0,Dean,MI,St Clair,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.85,78,96,50,N, , ,OP,X,6.0,2002.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
5109,DTE Electric Company,55718.0,Dean,MI,St Clair,GT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.85,78,96,50,N, , ,OP,X,6.0,2002.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
5109,DTE Electric Company,55718.0,Dean,MI,St Clair,GT4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,89.4,0.85,78,96,50,N, , ,OP,X,6.0,2002.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
61012,AES Distributed Energy,55719.0,Mountain View I & II,CA,Riverside,MVWR,Onshore Wind Turbine,WT,,S,X,X,,,70.9, ,70.9,70.9,0.1,N, , ,OP,X,2.0,2022.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,N,23,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
9191,Idaho Power Co,55733.0,Bennett Mountain,ID,Elmore,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,BMPR_GNODE011,BMPR_2_G011,172.8,0.9,195.1,215.2,120.9,N, , ,OP,X,4.0,2005.0, , ,N,Electric Utility,1.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
7531,Gray County Wind Energy LLC,55734.0,Gray County Wind Energy,KS,Gray,V47,Onshore Wind Turbine,WT,,S,X,X,,,112.2, ,112.2,112.2,5.6,N, , ,OP,X,11.0,2001.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,,,170,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
59924,Dynegy Hanging Rock Energy Facility,55736.0,Hanging Rock Energy Facility,OH,Lawrence,1GT1,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,,,198.9,0.85,181,200,100,N, , ,OP,X,6.0,2003.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
59924,Dynegy Hanging Rock Energy Facility,55736.0,Hanging Rock Energy Facility,OH,Lawrence,1GT2,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,,,198.9,0.85,183,201,100,N, , ,OP,X,6.0,2003.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
59924,Dynegy Hanging Rock Energy Facility,55736.0,Hanging Rock Energy Facility,OH,Lawrence,1ST,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,,,317.1,0.85,316,311,150,N, , ,OP,X,6.0,2003.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
59924,Dynegy Hanging Rock Energy Facility,55736.0,Hanging Rock Energy Facility,OH,Lawrence,2GT1,Natural Gas Fired Combined Cycle,CT,CC2,S,X,N,,,198.9,0.85,185,201,100,N, , ,OP,X,7.0,2003.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
59924,Dynegy Hanging Rock Energy Facility,55736.0,Hanging Rock Energy Facility,OH,Lawrence,2GT2,Natural Gas Fired Combined Cycle,CT,CC2,S,X,N,,,198.9,0.85,186,201,100,N, , ,OP,X,7.0,2003.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
59924,Dynegy Hanging Rock Energy Facility,55736.0,Hanging Rock Energy Facility,OH,Lawrence,2ST,Natural Gas Fired Combined Cycle,CA,CC2,S,Y,X,,,317.1,0.85,314,312,150,N, , ,OP,X,7.0,2003.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
61318,"Buchanan Generation, LLC",55738.0,Buchanan Generation LLC,VA,Buchanan,1,Natural Gas Fired Combustion Turbine,GT,,J,X,X,,,44.0,0.9,43,45.7,4,N, , ,OP,X,6.0,2002.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
61318,"Buchanan Generation, LLC",55738.0,Buchanan Generation LLC,VA,Buchanan,2,Natural Gas Fired Combustion Turbine,GT,,J,X,X,,,44.0,0.9,41,44.3,4,N, , ,OP,X,6.0,2002.0, , ,N,IPP Non-CHP,2.0,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
59496,ALLETE Clean Energy,55739.0,Condon Windpower LLC,OR,Gilliam,GEN1,Onshore Wind Turbine,WT,,S,X,X,,,24.6, ,24.6,24.6,1,N, , ,OP,X,12.0,2001.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,N,40,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
59496,ALLETE Clean Energy,55739.0,Condon Windpower LLC,OR,Gilliam,GEN2,Onshore Wind Turbine,WT,,S,X,X,,,25.2, ,25.2,25.2,1,N, , ,OP,X,5.0,2002.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,N,43,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
2770,Terra-Gen Operating Co-Wind,55741.0,Ridge Crest Wind Partners,CO,Logan,A1,Onshore Wind Turbine,WT,,W,X,X,,,29.7, ,29.7,29.7,0,N, , ,OA,X,12.0,2001.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,N,,33,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,55742.0,Montfort Wind Energy Center,WI,Iowa,ER15,Onshore Wind Turbine,WT,,S,X,X,WEC.JOU_WMONT,WEC.JOU_WMONT,30.0, ,30,30,0,N, , ,OP,X,6.0,2002.0, , ,N,Electric Utility,1.0,X,WND,,,,,,,,,,N,N,20,,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
13866,NWP Indian Mesa Wind Farm LP,55747.0,NWP Indian Mesa Wind Farm,TX,Pecos,NWP2,Onshore Wind Turbine,WT,,W,X,X,,,82.5, ,82.5,82.5,4.1,N, , ,OP,X,5.0,2001.0, , ,N,IPP Non-CHP,2.0,X,WND,,,,,,,,,,,,125,,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
