Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Energy Source 1,Energy Source 2,Multiple Fuels?,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?
55965,Verso Corporation,10466,Wisconsin Rapids Paper Mill,WI,Wood,GEN2,OS,All Other,ST,Industrial CHP,7,8.3,8.6,8.3,8,1995,PUR,BIT,Y,Y,BIT,BLQ,NG,,,,N,, , , , ,,,,,,
55965,Verso Corporation,10477,Wisconsin Rapids Pulp Mill,WI,Wood,GEN1,OA,Wood/Wood Waste Biomass,ST,Industrial CHP,7,32.0,27.2,32,9,1968,BLQ,SUB,Y,Y,SUB,WDS,,,,,,, , , , ,,,,,,
55965,Verso Corporation,10477,Wisconsin Rapids Pulp Mill,WI,Wood,GEN2,OA,Wood/Wood Waste Biomass,ST,Industrial CHP,7,40.3,37.5,40.3,9,1991,BLQ,SUB,Y,Y,SUB,WDS,,,,,,, , , , ,,,,,,
1991,Boise White Paper LLC,10486,Boise Cascade International Falls,MN,Koochiching,GEN 6,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,52.3,40,40,10,2015,BLQ,NG,Y,Y,BLQ,WDS,NG,SLW,,,N,, , , , ,,,,,,
1924,Packaging Corporation of America,10488,DeRidder Mill,LA,Beauregard,TG,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,61.5,61.5,61.5,10,1969,BLQ,NG,Y,Y,BLQ,NG,WDS,,,,N,, , , , ,,,,,,
61813,"ND Paper, Inc.",10491,Mead Rumford Cogen,ME,Oxford,3STG,SB,Natural Gas Steam Turbine,ST,Industrial CHP,7,12.5,12.5,12.5,10,1954,NG,RFO,Y,Y,RFO,NG,,,,,Y,Y,12.5,12.5,12.5,12.5,6H,6H,N,,,
61813,"ND Paper, Inc.",10495,Rumford Cogeneration,ME,Oxford,GEN1,OP,Wood/Wood Waste Biomass,ST,IPP CHP,3,102.6,85,95,1,1990,BLQ,TDF,Y,Y,BIT,TDF,WDS,,,,N,, , , , ,,,,,,
60641,Veolia NA - Municipal & Commercial Business,10521,Lederle Laboratories,NY,Rockland,3A,OP,Natural Gas Fired Combined Cycle,CA,Industrial CHP,7,1.5,1.5,1.5,12,1998,NG,DFO,Y,N,,,,,,,Y,Y,1.5,1.5,1.5,1.5,1H,1H,Y,,Y,
60641,Veolia NA - Municipal & Commercial Business,10521,Lederle Laboratories,NY,Rockland,GEN1,OP,Natural Gas Fired Combined Cycle,CT,Industrial CHP,7,8.3,8.3,8.3,1,1991,NG,DFO,Y,N,,,,,,,Y,Y,8.3,8.3,8.3,8.3,1H,1H,Y,,Y,
60641,Veolia NA - Municipal & Commercial Business,10521,Lederle Laboratories,NY,Rockland,GEN2,OP,Natural Gas Fired Combined Cycle,CT,Industrial CHP,7,8.3,8.3,8.3,1,1991,NG,DFO,Y,N,,,,,,,Y,Y,8.3,8.3,8.3,8.3,1H,1H,Y,,Y,
60641,Veolia NA - Municipal & Commercial Business,10521,Lederle Laboratories,NY,Rockland,GEN3,OP,Natural Gas Fired Combined Cycle,CA,Industrial CHP,7,2.2,2.2,2.2,7,1990,NG,DFO,Y,N,,,,,,,Y,Y,2.2,2.2,2.2,2.2,1H,1H,Y,,Y,
60641,Veolia NA - Municipal & Commercial Business,10521,Lederle Laboratories,NY,Rockland,TG4,OP,Natural Gas Fired Combined Cycle,CA,Industrial CHP,7,3.1,1.4,1.4,7,1997,NG,DFO,Y,N,,,,,,,Y,Y,1.4,1.4,1.4,1.4,1H,1H,Y,,Y,
3837,CMS Generation Operating Co II,10525,Craven County Wood Energy LP,NC,Craven,1UNI,OP,Wood/Wood Waste Biomass,ST,IPP Non-CHP,2,50.0,47,47,11,1990,WDS,OBS,Y,Y,WDS,OBS,WO,,,,N,N, , , , ,,,,,,
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,ST1,OP,Natural Gas Fired Combined Cycle,CA,Industrial CHP,7,33.5,28.5,28.5,3,1994,NG,OG,Y,Y,NG,OG,,,,,N,, , , , ,,,,,,
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,ST2,OP,Natural Gas Fired Combined Cycle,CA,Industrial CHP,7,66.3,57.5,57.5,3,1994,NG,OG,Y,Y,NG,OG,,,,,N,, , , , ,,,,,,
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,ST3,OP,Natural Gas Fired Combined Cycle,CA,Industrial CHP,7,55.0,47.3,51.7,8,2002,NG,OG,Y,Y,NG,OG,,,,,N,, , , , ,,,,,,
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,TBG1,OP,Natural Gas Fired Combined Cycle,CT,Industrial CHP,7,82.5,72,90,4,1993,NG,OG,Y,Y,NG,OG,,,,,N,, , , , ,,,,,,
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,TBG2,OP,Natural Gas Fired Combined Cycle,CT,Industrial CHP,7,82.5,72,90,7,1993,NG,OG,Y,Y,NG,OG,,,,,N,, , , , ,,,,,,
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,TBG3,OP,Natural Gas Fired Combined Cycle,CT,Industrial CHP,7,82.5,72,90,9,1993,NG,OG,Y,Y,NG,OG,,,,,N,, , , , ,,,,,,
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,TBG4,OP,Natural Gas Fired Combined Cycle,CT,Industrial CHP,7,82.5,72,90,5,1994,NG,OG,Y,Y,NG,OG,,,,,N,, , , , ,,,,,,
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,TBG5,OP,Natural Gas Fired Combined Cycle,CT,Industrial CHP,7,82.5,72,90,10,1994,NG,OG,Y,Y,NG,OG,,,,,N,, , , , ,,,,,,
15726,Rayonier Advanced Materials,10560,Jesup Plant,GA,Wayne,GEN2,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,5.0,4.7,4.7,6,1954,BLQ,WDS,Y,Y,WDS,RFO,NG,BLQ,DFO,,Y,Y,4.65,4.65,4.65,4.65,6H,6H,N,,,
15726,Rayonier Advanced Materials,10560,Jesup Plant,GA,Wayne,GEN4,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,7.5,7,7.1,6,1957,BLQ,WDS,Y,Y,RFO,BLQ,NG,WDS,DFO,,Y,Y,6.98,6.98,6.98,6.98,6H,6H,N,,,
15726,Rayonier Advanced Materials,10560,Jesup Plant,GA,Wayne,GEN5,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,30.0,27.9,28.2,6,1971,BLQ,WDS,Y,Y,BLQ,RFO,NG,WDS,DFO,,Y,Y,4,4,27,27,6H,6H,N,,,
15726,Rayonier Advanced Materials,10560,Jesup Plant,GA,Wayne,GEN6,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,27.0,25.1,25.4,6,1982,BLQ,RFO,Y,Y,BLQ,RFO,,,,,N,, , , , ,,,,,,
15726,Rayonier Advanced Materials,10562,Fernandina Plant,FL,Nassau,GEN4,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,20.0,21,21,9,1950,WDL,WDS,Y,Y,WDL,RFO,TDF,NG,WDS,DFO,N,, , , , ,,,,,,
15726,Rayonier Advanced Materials,10562,Fernandina Plant,FL,Nassau,GEN5,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,22.0,21,21,10,2012,WDS,WDL,Y,Y,WDL,RFO,TDF,NG,WDS,DFO,N,, , , , ,,,,,,
14932,US Operating Services Company,10566,Chambers Cogeneration LP,NJ,Salem,GEN1,OP,Conventional Steam Coal,ST,IPP CHP,3,285.0,244,242,3,1994,BIT,DFO,Y,Y,BIT,DFO,,,,,N,, , , , ,,,,,,
291,Algonquin Windsor Locks LLC,10567,Algonquin Windsor Locks,CT,Hartford,GTG,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,40.0,35,45,1,1990,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,35,44,35,44,1H,1H,Y,Y,Y,
50003,Brunswick Cellulose LLC,10605,Brunswick Cellulose,GA,Glynn,GEN3,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,9.2,9.2,9.2,6,1954,BLQ,NG,Y,Y,BLQ,NG,WDS,DFO,RFO,TDF,Y,Y,9.2,9.2,9.2,9.2,UNK,UNK,Y,Y,Y,
50003,Brunswick Cellulose LLC,10605,Brunswick Cellulose,GA,Glynn,GEN4,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,50.0,50,50,8,1960,BLQ,NG,Y,Y,BLQ,NG,WDS,DFO,RFO,TDF,Y,Y,50,50,50,50,UNK,UNK,Y,Y,Y,
50003,Brunswick Cellulose LLC,10605,Brunswick Cellulose,GA,Glynn,GEN5,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,13.0,13,13,10,1996,BLQ,NG,Y,Y,BLQ,NG,WDS,DFO,RFO,TDF,Y,Y,13,13,13,13,UNK,UNK,Y,Y,Y,
7166,Georgia-Pacific Monticello LLC,10610,Georgia-Pacific Monticello Paper,MS,Lawrence,GEN1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,49.3,49.3,49.3,6,1968,BLQ,NG,Y,Y,NG,WDS,TDF,BLQ,,,N,, , , , ,,,,,,
7166,Georgia-Pacific Monticello LLC,10610,Georgia-Pacific Monticello Paper,MS,Lawrence,GEN2,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,32.2,32.2,32.2,6,1968,BLQ,NG,Y,Y,NG,WDS,TDF,BLQ,,,N,, , , , ,,,,,,
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,FL,Putnam,GEN4,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,47.8,44.6,45.1,6,1965,BLQ,NG,Y,Y,BLQ,NG,WDS,,,,N,, , , , ,,,,,,
50128,Georgia-Pacific Consr Ops LLC-Palatka,10611,Georgia-Pacific Palatka Operations,FL,Putnam,GEN8,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,32.0,25.1,25.4,5,1993,BLQ,NG,Y,Y,BLQ,NG,WDS,,,,N,, , , , ,,,,,,
5232,Woodland Pulp LLC,10613,"Woodland Pulp, LLC",ME,Washington,TG10,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,23.0,26,26,3,1966,BLQ,NG,Y,Y,BLQ,RFO,WDS,,,,N,, , , , ,,,,,,
5232,Woodland Pulp LLC,10613,"Woodland Pulp, LLC",ME,Washington,TG11,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,26.8,20,20,3,1970,BLQ,NG,Y,Y,BLQ,RFO,WDS,,,,N,, , , , ,,,,,,
58338,Lakeside Beaver Falls LLC,10617,CH Resources Beaver Falls,NY,Lewis,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,65.5,48.8,59.6,4,1995,NG,DFO,Y,N,,,,,,,Y,Y,48.8,59.6,45,50,UNK,UNK,N,,,
58338,Lakeside Beaver Falls LLC,10617,CH Resources Beaver Falls,NY,Lewis,GEN2,OP,Natural Gas Fired Combined Cycle,CA,IPP CHP,3,42.3,30.6,31.8,4,1995,NG,DFO,Y,N,,,,,,,Y,Y,30.6,31.8,25,30,UNK,UNK,N,,,
3085,Carthage Energy LLC,10620,Carthage Energy LLC,NY,Jefferson,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP Non-CHP,2,40.9,40.1,45,11,1991,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,40.03,45,40.03,45,1H,1H,Y,Y,Y,
55863,Evergreen Packaging Inc,10627,Pine Bluff Mill,AR,Jefferson,1TG1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,40.0,32,31,5,1958,BLQ,PUR,Y,Y,RFO,NG,TDF,WDS,BLQ,,N,, , , , ,,,,,,
55863,Evergreen Packaging Inc,10627,Pine Bluff Mill,AR,Jefferson,2TG1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,20.0,15.9,18.4,5,1958,BLQ,PUR,Y,Y,RFO,NG,TDF,WDS,BLQ,,N,, , , , ,,,,,,
55863,Evergreen Packaging Inc,10627,Pine Bluff Mill,AR,Jefferson,3TG1,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,25.0,13,13,11,1962,BLQ,PUR,Y,Y,RFO,NG,TDF,WDS,BLQ,,N,, , , , ,,,,,,
55983,Luminant Generation Company LLC,10633,Hopewell Cogeneration,VA,Prince George,GT1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,101.0,94.1,101,1,1990,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,94.1,101,94.1,101,1H,1H,Y,Y,,
55983,Luminant Generation Company LLC,10633,Hopewell Cogeneration,VA,Prince George,GT2,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,101.0,94.1,101,2,1990,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,94.1,101,94.1,101,1H,1H,Y,Y,,
55983,Luminant Generation Company LLC,10633,Hopewell Cogeneration,VA,Prince George,GT3,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,101.0,94.1,101,3,1990,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,94.1,101,94.1,101,OVER,1H,Y,Y,,
62970,"Burney Forest Products, A Joint Venture",10652,Burney Forest Products,CA,Shasta,GEN1,OP,Wood/Wood Waste Biomass,ST,IPP CHP,3,31.0,31,31,10,1989,WDS,NG,Y,Y,WDS,NG,,,,,N,, , , , ,,,,,,
14063,Oklahoma Gas & Electric Co,10671,River Valley,OK,Le Flore,GEN1,OP,Conventional Steam Coal,ST,Electric Utility,1,175.0,160,160,9,1990,SUB,BIT,Y,Y,SUB,BIT,NG,,,,N,, , , , ,,,,,,
14063,Oklahoma Gas & Electric Co,10671,River Valley,OK,Le Flore,GEN2,OP,Conventional Steam Coal,ST,Electric Utility,1,175.0,160,160,11,1990,SUB,BIT,Y,Y,SUB,BIT,NG,,,,N,, , , , ,,,,,,
177,AES Hawaii LLC,10673,AES Hawaii,HI,Honolulu,GEN1,OP,Conventional Steam Coal,ST,IPP CHP,3,203.0,180,180,5,1992,SUB,WO,Y,Y,SUB,TDF,WO,DFO,WC,OBS,N,, , , , ,,,,,,
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,CA,San Bernardino,TG5,SB,Conventional Steam Coal,ST,Industrial CHP,7,7.5,7,7,12,1947,RC,NG,Y,Y,BIT,RC,NG,,,,N,, , , , ,,,,,,
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,CA,San Bernardino,TG8,OP,Conventional Steam Coal,ST,Industrial CHP,7,27.5,25,25,7,1978,RC,NG,Y,Y,BIT,RC,NG,,,,N,, , , , ,,,,,,
49968,Searles Valley Minerals Operations Inc.,10684,Argus Cogen Plant,CA,San Bernardino,TG9,OP,Conventional Steam Coal,ST,Industrial CHP,7,27.5,25,25,7,1978,RC,NG,Y,Y,BIT,RC,NG,,,,N,, , , , ,,,,,,
11704,Maryland Environmental Service,10693,Eastern Correctional Institute,MD,Somerset,1147,OP,Wood/Wood Waste Biomass,ST,Commercial CHP,5,1.9,1.3,0.8,8,1987,WDS,DFO,Y,Y,WDS,DFO,,,,,N,, , , , ,,,,,,Y
11704,Maryland Environmental Service,10693,Eastern Correctional Institute,MD,Somerset,1148,OP,Wood/Wood Waste Biomass,ST,Commercial CHP,5,1.9,1.3,0.8,8,1987,WDS,DFO,Y,Y,WDS,DFO,,,,,N,, , , , ,,,,,,Y
7136,Georgia-Pacific Consr Prods LP-Naheola,10699,Georgia-Pacific Consr Prods LP-Naheola,AL,Choctaw,GT3,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,47.2,37.4,37.7,4,1993,BLQ,NG,Y,Y,BLQ,DFO,NG,WDS,,,N,, , , , ,,,,,,
7136,Georgia-Pacific Consr Prods LP-Naheola,10699,Georgia-Pacific Consr Prods LP-Naheola,AL,Choctaw,TG4,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,40.3,29.4,29.7,6,2019,WDS,NG,Y,Y,WDS,NG,BLQ,DFO,,,N,, , , , ,,,,,,
61813,"ND Paper, Inc.",10700,Red Shield Envir Old Town Facility,ME,Penobscot,TG4,OP,Wood/Wood Waste Biomass,ST,Industrial CHP,7,12.5,7.5,12.5,7,1965,BLQ,NG,Y,Y,BLQ,RFO,NG,,,,Y,Y,7.5,3.86,7.5,5.17,1H,1H,N,,,
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,Albany,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2,76.9,105.5,4,1992,NG,DFO,Y,Y,NG,DFO,,,,,Y,N,76.9,105.5,76.9,105.5,OVER,OVER,Y,Y,Y,
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,Albany,GEN3,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2,272.3,333.1,4,1994,NG,DFO,Y,Y,NG,DFO,,,,,Y,N,80.9,95,80.9,95,OVER,OVER,Y,Y,Y,
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,Albany,GEN4,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2, , ,4,1994,NG,DFO,Y,Y,NG,DFO,,,,,Y,N,80.9,95,80.9,95,OVER,OVER,Y,Y,Y,
50006,Invista,10795,Camden South Carolina,SC,Kershaw,GEN3,OP,Natural Gas Steam Turbine,ST,Industrial CHP,7,19.0,17.5,18,7,1993,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,17.5,18,11,2.5,1H,1H,N,,,
5530,E F Kenilworth LLC,10805,Kenilworth Energy Facility,NJ,Union,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,22.0,20,22,3,1989,NG,DFO,Y,N,,,,,,,Y,Y,20,21.5,20,21.5,1H,1H,Y,,Y,
5530,E F Kenilworth LLC,10805,Kenilworth Energy Facility,NJ,Union,GEN2,OP,Natural Gas Fired Combined Cycle,CA,IPP CHP,3,6.8,4.5,5.5,4,1989,NG,DFO,Y,N,,,,,,,Y,Y,3.7,4.3,3.7,4.3,1H,1H,Y,,Y,
3836,CMS Generation Operating LLC,10822,Grayling Generating Station,MI,Crawford,GEN1,OP,Wood/Wood Waste Biomass,ST,IPP Non-CHP,2,38.0,38,38,5,1992,WDS,TDF,Y,Y,WDS,TDF,,,,,N,, , , , ,,,,,,
11427,Massachusetts Wtr Rauth-Deer I,10823,Deer Island Treatment Plant,MA,Suffolk,S101,OP,Other Waste Biomass,ST,Commercial CHP,5,17.5,9,17.5,7,1998,OBG,DFO,Y,Y,DFO,OBG,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10860,Archer Daniels Midland Clinton,IA,Clinton,1A,OP,Conventional Steam Coal,ST,Industrial CHP,7,75.0,75,75,2,2009,SUB,OBS,Y,Y,SUB,BIT,WDS,TDF,OBS,PC,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10860,Archer Daniels Midland Clinton,IA,Clinton,2A,OP,Conventional Steam Coal,ST,Industrial CHP,7,105.0,105,105,4,2009,SUB,OBS,Y,Y,SUB,BIT,WDS,TDF,OBS,PC,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10864,Archer Daniels Midland Cedar Rapids,IA,Linn,GEN1,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,11,1988,SUB,BIT,Y,Y,SUB,BIT,SLW,,,,,, , , , ,,,,,,
772,Archer Daniels Midland Co,10864,Archer Daniels Midland Cedar Rapids,IA,Linn,GEN2,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,11,1988,SUB,BIT,Y,Y,SUB,BIT,SLW,,,,,, , , , ,,,,,,
772,Archer Daniels Midland Co,10864,Archer Daniels Midland Cedar Rapids,IA,Linn,GEN3,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,11,1988,SUB,BIT,Y,Y,SUB,BIT,SLW,,,,,, , , , ,,,,,,
772,Archer Daniels Midland Co,10864,Archer Daniels Midland Cedar Rapids,IA,Linn,GEN4,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,11,1988,SUB,BIT,Y,Y,SUB,BIT,SLW,,,,,, , , , ,,,,,,
772,Archer Daniels Midland Co,10864,Archer Daniels Midland Cedar Rapids,IA,Linn,GEN5,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,2,1995,SUB,BIT,Y,Y,SUB,BIT,SLW,,,,,, , , , ,,,,,,
772,Archer Daniels Midland Co,10864,Archer Daniels Midland Cedar Rapids,IA,Linn,GEN6,OP,Conventional Steam Coal,ST,Industrial CHP,7,101.1,105,105,11,2000,SUB,BIT,Y,Y,SUB,BIT,SLW,,,,,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN2,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,4,1987,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN3,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,4,1987,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN4,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,5,1987,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN5,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,12,1987,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN6,OP,Conventional Steam Coal,ST,Industrial CHP,7,31.0,31,31,9,1994,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN7,OP,Conventional Steam Coal,ST,Industrial CHP,7,75.0,75,75,4,1997,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN8,OP,Conventional Steam Coal,ST,Industrial CHP,7,105.0,105,105,4,2005,BIT,SUB,Y,Y,SUB,BIT,,,,,N,, , , , ,,,,,,
56214,Hazleton Generation LLC,10870,Hazelton,PA,Luzerne,GEN1,SB,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,72.5,58.9,58.9,1,1989,NG,DFO,Y,N,,,,,,,Y,Y,58.9,58.9,58.9,58.9,1H,1H,N,,,
56214,Hazleton Generation LLC,10870,Hazelton,PA,Luzerne,GEN2,SB,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,33.0,28.3,29.8,6,2002,NG,DFO,Y,N,,,,,,,Y,Y,28.3,29.8,28.3,29.8,1H,1H,N,,,
56214,Hazleton Generation LLC,10870,Hazelton,PA,Luzerne,GEN3,SB,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,33.0,29.3,31,6,2002,NG,DFO,Y,N,,,,,,,Y,Y,29.3,31,29.3,31,1H,1H,N,,,
56214,Hazleton Generation LLC,10870,Hazelton,PA,Luzerne,GEN4,SB,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,33.0,29.1,31.2,6,2002,NG,DFO,Y,N,,,,,,,Y,Y,29.1,31.2,29.1,31.2,1H,1H,N,,,
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,MA,Suffolk,CT1,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,12.5,12.5,12.5,12,2003,NG,DFO,Y,N,,,,,,,Y,N,11.6,11.6,10.5,10.6,6H,1H,N,,,
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,MA,Suffolk,CT2,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,12.5,12.5,12.5,12,2003,NG,DFO,Y,N,,,,,,,Y,Y,11.5,11.6,10.5,10.6,1H,1H,N,,,
12258,Medical Area Total Egy Plt Inc,10883,Medical Area Total Energy Plant,MA,Suffolk,CT3,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,13.8,13.5,14.9,7,2017,NG,DFO,Y,N,,,,,,,Y,Y,13.5,13.6,12.5,12.6,1H,1H,N,,,
11216,Los Angeles County,10884,Olive View Medical Center,CA,Los Angeles,CTC1,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,2.8,2.7,2.7,2,1987,NG,DFO,Y,N,,,,,,,Y,Y,1.2,1.2,1,1,6H,1H,Y,,Y,
11216,Los Angeles County,10884,Olive View Medical Center,CA,Los Angeles,CTC2,OP,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,2.8,2.7,2.7,2,1987,NG,DFO,Y,N,,,,,,,Y,Y,1.2,1.2,1,1,6H,1H,Y,,Y,
15114,"Pittsfield Generating Company, LP",50002,Pittsfield Generating LP,MA,Berkshire,GEN1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,40.7,35.2,43.3,7,1990,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,35.2,43.3,35.2,43.3,1H,1H,Y,,Y,
15114,"Pittsfield Generating Company, LP",50002,Pittsfield Generating LP,MA,Berkshire,GEN2,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,40.7,35.2,43.3,7,1990,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,35.2,43.3,35.2,43.3,1H,1H,Y,,Y,
15114,"Pittsfield Generating Company, LP",50002,Pittsfield Generating LP,MA,Berkshire,GEN3,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,40.7,35.2,43.3,7,1990,NG,DFO,Y,Y,NG,DFO,,,,,Y,Y,35.2,43.3,35.2,43.3,1H,1H,Y,,Y,
3890,EFS Cogen Holdings I LLC,50006,Linden Cogen Plant,NJ,Union,GTG1,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2,98.9,101.9,3,1992,NG,WO,Y,N,,,,,,,Y,Y,94.62,100,94.5,100,6H,6H,Y,Y,Y,
3890,EFS Cogen Holdings I LLC,50006,Linden Cogen Plant,NJ,Union,GTG2,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2,98.9,101.9,3,1992,NG,WO,Y,N,,,,,,,Y,Y,94.62,100,94.5,100,6H,6H,Y,Y,Y,
3890,EFS Cogen Holdings I LLC,50006,Linden Cogen Plant,NJ,Union,GTG3,OP,Natural Gas Fired Combined Cycle,CT,IPP CHP,3,95.2,98.9,101.9,4,1992,NG,WO,Y,N,,,,,,,Y,Y,94.62,100,94.5,100,6H,6H,Y,Y,Y,
